"code_commune_insee","nom_de_la_commune","code_postal","latitude","longitude"
"02018","ANIZY LE GRAND","02320","49.51589394404855","3.442627965018324"
"02019","ANNOIS","02480","49.712237988196165","3.1761320637959196"
"02020","ANY MARTIN RIEUX","02500","49.8851453494225","4.219032062850054"
"02021","ARCHON","02360","49.74441599767096","4.117566543912678"
"02022","ARCY STE RESTITUE","02130","49.25568049075769","3.4775764024105147"
"02023","ARMENTIERES SUR OURCQ","02210","49.17306682500541","3.391636879467852"
"02024","ARRANCY","02860","49.49851888151709","3.7646963119944417"
"02025","ARTEMPS","02480","49.762342190379854","3.1959619087357938"
"02027","ASSIS SUR SERRE","02270","49.67880914144184","3.554716335834827"
"02028","ATHIES SOUS LAON","02840","49.575403264376554","3.690527858082292"
"02029","ATTILLY","02490","49.85567149986099","3.1532848960854727"
"02030","AUBENCHEUL AUX BOIS","02420","50.024765874081716","3.261401840029677"
"02031","AUBENTON","02500","49.82541471825116","4.192793850502102"
"02032","AUBIGNY AUX KAISNES","02590","49.77240062775339","3.1167348471712737"
"02033","AUBIGNY EN LAONNOIS","02820","49.49496978434706","3.7921255167112045"
"02034","AUDIGNICOURT","02300","49.477854738018294","3.126791644924825"
"02035","AUDIGNY","02120","49.86505747132614","3.631386806562711"
"02036","AUGY","02220","49.34053725635931","3.5117346553643607"
"02037","AULNOIS SOUS LAON","02000","49.62129548184192","3.6111090569158955"
"02038","LES AUTELS","02360","49.7603259193361","4.224014291773226"
"02039","AUTREMENCOURT","02250","49.70421739734594","3.7931115714099914"
"02040","AUTREPPES","02580","49.896316233320874","3.8571133886449176"
"02041","AUTREVILLE","02300","49.587772048331836","3.237825331122817"
"02042","AZY SUR MARNE","02400","49.00611341976353","3.357538930603956"
"02043","BAGNEUX","02290","49.45951825776096","3.277568582211522"
"02044","BANCIGNY","02140","49.799666855582075","4.038253346249965"
"02046","BARENTON BUGNY","02000","49.62171439354041","3.661244073729687"
"02047","BARENTON CEL","02000","49.64660943006672","3.6447631017837923"
"02048","BARENTON SUR SERRE","02270","49.668221930729786","3.692931285174272"
"02049","BARISIS AUX BOIS","02700","49.58144556861154","3.3320285412764354"
"02050","BARZY EN THIERACHE","02170","50.03777775777522","3.7522053904491934"
"02051","BARZY SUR MARNE","02850","49.09000119482798","3.5586405633919185"
"02052","BASSOLES AULERS","02380","49.53277320037222","3.382760433121004"
"02053","VALLEES EN CHAMPAGNE","02330","49.001003952925814","3.6202856701720822"
"02054","BAZOCHES ET ST THIBAUT","02220","49.29912269035876","3.6184652252971143"
"02055","BEAUME","02500","49.81873647507844","4.152863267250947"
"02056","BEAUMONT EN BEINE","02300","49.68763885716579","3.131703794775254"
"02057","BEAUREVOIR","02110","49.996547395912486","3.332009482574528"
"02058","BEAURIEUX","02160","49.402896526645215","3.75944250044115"
"02059","BEAUTOR","02800","49.64716604357794","3.33608743770926"
"02060","BEAUVOIS EN VERMANDOIS","02590","49.83313534305593","3.102298480024144"
"02061","BECQUIGNY","02110","50.01428509675984","3.4579621074549576"
"02062","BELLEAU","02400","49.08024210311545","3.303628649973229"
"02063","BELLENGLISE","02420","49.9240930486193","3.2431292024587473"
"02064","BELLEU","02200","49.35966623955664","3.3439072866101363"
"02065","BELLICOURT","02420","49.958056788729934","3.2284089569770864"
"02066","BENAY","02440","49.75556893472206","3.3076131345795208"
"02067","BERGUES SUR SAMBRE","02450","50.02998915655272","3.7114479784284016"
"02068","BERLANCOURT","02250","49.77991247797499","3.7570004358912588"
"02069","BERLISE","02340","49.662839061846114","4.11038510187183"
"02070","BERNOT","02120","49.88270612852553","3.4826901695108488"
"02071","BERNY RIVIERE","02290","49.41182176544227","3.151962452803411"
"02072","BERRIEUX","02820","49.482834277459105","3.8531307528963006"
"02073","BERRY AU BAC","02190","49.40757155529175","3.8946555247301986"
"02074","BERTAUCOURT EPOURDON","02800","49.62826131004569","3.3988461006923174"
"02075","BERTHENICOURT","02240","49.77874762353033","3.3730279935074057"
"02076","BERTRICOURT","02190","49.3975399984606","4.01163957864305"
"02078","BESME","02300","49.534753241353094","3.165678190487891"
"02079","BESMONT","02500","49.82088827176219","4.1160455312305215"
"02080","BESNY ET LOIZY","02870","49.59140559231494","3.577834932040491"
"02081","BETHANCOURT EN VAUX","02300","49.62738748119462","3.137557103588258"
"02082","BEUGNEUX","02210","49.22434227917516","3.418740238266853"
"02083","BEUVARDES","02130","49.12783524563132","3.4884036314763502"
"02084","BEZU LE GUERY","02310","49.010065228812465","3.22830624762258"
"02085","BEZU ST GERMAIN","02400","49.10454137931248","3.408151628544137"
"02086","BICHANCOURT","02300","49.57870522351058","3.2134606135561175"
"02087","BIEUXY","02290","49.44692697262106","3.2686500105889573"
"02088","BIEVRES","02860","49.49231536465889","3.714118110498288"
"02089","BILLY SUR AISNE","02200","49.35549704758498","3.3753064054666817"
"02090","BILLY SUR OURCQ","02210","49.223343288234155","3.3009906308731267"
"02091","BLANZY LES FISMES","02160","49.33775411299307","3.6702459157200904"
"02093","BLERANCOURT","02300","49.50997452663432","3.1489793456829873"
"02094","BLESMES","02400","49.02583153680844","3.462792019471565"
"02095","BOHAIN EN VERMANDOIS","02110","49.98874319531322","3.464030014445936"
"02096","BOIS LES PARGNY","02270","49.73828097932271","3.6566901402413996"
"02097","BONCOURT","02350","49.628709399568905","3.9552711524944772"
"02098","BONNEIL","02400","49.00765877611111","3.3476413027493086"
"02099","BONNESVALYN","02400","49.124479130474334","3.328505882714242"
"02100","BONY","02420","49.989572332597554","3.2179874611718082"
"02101","BOSMONT SUR SERRE","02250","49.73809374240362","3.8664033180486284"
"02102","BOUCONVILLE VAUCLAIR","02860","49.46057814927227","3.7608555897754927"
"02103","BOUE","02450","50.01005232573226","3.7126104016440595"
"02104","BOUFFIGNEREUX","02160","49.37764492345145","3.8470206154396944"
"02105","BOURESCHES","02400","49.06648093169251","3.319134837787516"
"02106","BOURG ET COMIN","02160","49.4038244945262","3.6564768248462016"
"02107","BOURGUIGNON SOUS COUCY","02300","49.54167521668262","3.1578771305460487"
"02108","BOURGUIGNON SOUS MONTBAVIN","02000","49.52798830522333","3.538928939270839"
"02109","LA BOUTEILLE","02140","49.87381886316798","3.960174475401656"
"02110","BRAINE","02220","49.34877963881496","3.5356634218879384"
"02111","BRANCOURT EN LAONNOIS","02320","49.51704914697568","3.412799561562072"
"02112","BRANCOURT LE GRAND","02110","49.97978763449539","3.3956287890843653"
"02114","BRASLES","02400","49.057919300114364","3.4195538735718722"
"02115","BRAYE EN LAONNOIS","02000","49.436958379162235","3.6096257378138263"
"02116","BRAYE EN THIERACHE","02140","49.76648329157659","3.962273385076181"
"02117","BRAY ST CHRISTOPHE","02480","49.77381591650038","3.1419527008011947"
"02118","BRAYE","02880","49.42223369239224","3.376876558786489"
"02119","BRECY","02210","49.140192440268066","3.4263259645666633"
"02120","BRENELLE","02220","49.369360526611494","3.5459020503876424"
"02121","BRENY","02210","49.18256508561731","3.3513328975920498"
"02122","BRIE","02870","49.5991661885801","3.4721887371583113"
"02123","BRISSAY CHOIGNY","02240","49.722445237601484","3.404181605497665"
"02124","BRISSY HAMEGICOURT","02240","49.74576707000872","3.4010907581552026"
"02125","BRUMETZ","02810","49.112428607255914","3.1527912441366426"
"02126","BRUNEHAMEL","02360","49.768603225205396","4.187974201165844"
"02127","BRUYERES SUR FERE","02130","49.1993922011829","3.4449683334269166"
"02128","BRUYERES ET MONTBERAULT","02860","49.51836497258004","3.6698290143181826"
"02129","BRUYS","02220","49.25951988762268","3.566915884003869"
"02130","BUCILLY","02500","49.86356976205203","4.09381258168486"
"02131","BUCY LE LONG","02880","49.39001554565891","3.392324016864972"
"02132","BUCY LES CERNY","02870","49.579876306049144","3.4929743208944704"
"02133","BUCY LES PIERREPONT","02350","49.64942150293433","3.9040073016656396"
"02134","BUIRE","02500","49.90802368146905","4.056102318427147"
"02135","BUIRONFOSSE","02620","49.95798766316686","3.8371282539347487"
"02136","BURELLES","02140","49.77022585279424","3.914846534763583"
"02137","BUSSIARES","02810","49.0749306971348","3.2501372221703697"
"02138","BUZANCY","02200","49.30856663054797","3.348665776533065"
"02139","CAILLOUEL CREPIGNY","02300","49.617387808633595","3.1225539908371136"
"02140","CAMELIN","02300","49.52442605327783","3.124324592266947"
"02141","LA CAPELLE","02260","49.970495165589455","3.9145872217248447"
"02142","CASTRES","02680","49.80302609571771","3.2575589756776147"
"02143","LE CATELET","02420","50.00080678429886","3.2425441284137566"
"02144","CAULAINCOURT","02490","49.86461618166352","3.1078206539915065"
"02145","CAUMONT","02300","49.63740147806203","3.173034015001515"
"02146","CELLES LES CONDE","02330","49.01578436005919","3.5703080594747036"
"02148","CELLES SUR AISNE","02370","49.41351738769849","3.470146402792071"
"02149","CERIZY","02240","49.7666738607628","3.334558730305309"
"02150","CERNY EN LAONNOIS","02860","49.44922961691533","3.6802906680040084"
"02151","CERNY LES BUCY","02870","49.579144145791915","3.5466127572827366"
"02152","CERSEUIL","02220","49.32592083147664","3.517493778316399"
"02153","CESSIERES SUZY","02320","49.557470264804024","3.4816730563484963"
"02154","CHACRISE","02200","49.30081174094353","3.396397252946758"
"02155","CHAILLEVOIS","02000","49.508676247458126","3.52325005605291"
"02156","CHALANDRY","02270","49.66914315329696","3.6474546077467913"
"02157","CHAMBRY","02000","49.598514230970814","3.671890666708543"
"02158","CHAMOUILLE","02860","49.472338956027684","3.6710079215852813"
"02159","CHAMPS","02670","49.53797179051449","3.2570215000549982"
"02160","CHAOURSE","02340","49.70297193800549","3.9836583020473446"
"02162","LA CHAPELLE SUR CHEZY","02570","48.9495064766656","3.3749800571274524"
"02163","CHARLY SUR MARNE","02310","48.98211720597533","3.29355567763752"
"02164","LE CHARMEL","02850","49.1105780074146","3.54463096681983"
"02165","CHARMES","02800","49.65236347587067","3.3833529956919968"
"02166","CHARTEVES","02400","49.09012555658978","3.502364566872798"
"02167","CHASSEMY","02370","49.37776105663856","3.5045794456467068"
"02168","CHATEAU THIERRY","02400","49.05559174591902","3.3783730257683082"
"02169","CHATILLON LES SONS","02270","49.7628905842127","3.6986003650413375"
"02170","CHATILLON SUR OISE","02240","49.795083556322965","3.417308021287856"
"02171","CHAUDARDES","02160","49.39680686227739","3.7879523448030596"
"02172","CHAUDUN","02200","49.31405197687253","3.250764533034645"
"02173","CHAUNY","02300","49.618454358444325","3.219183921118531"
"02174","CHAVIGNON","02000","49.47821443218665","3.5154864184008643"
"02175","CHAVIGNY","02880","49.42291951717119","3.309047340978374"
"02176","CHAVONNE","02370","49.40807392060182","3.561449150401085"
"02177","CHERET","02860","49.51465849089669","3.6877744890139366"
"02178","CHERMIZY AILLES","02860","49.463994170519655","3.719573036001874"
"02179","CHERY CHARTREUVE","02220","49.252867634690716","3.608062557748302"
"02180","CHERY LES POUILLY","02000","49.647934257427515","3.588642042630538"
"02181","CHERY LES ROZOY","02360","49.72450013581516","4.1026421609703885"
"02182","CHEVENNES","02250","49.81956769220254","3.7386066122840713"
"02183","CHEVREGNY","02000","49.469988551631616","3.595024396567987"
"02184","CHEVRESIS MONCEAU","02270","49.76569544136389","3.5843261416613217"
"02185","CHEZY EN ORXOIS","02810","49.124715021254524","3.1564842341984454"
"02186","CHEZY SUR MARNE","02570","48.985693262933964","3.388206452442126"
"02187","CHIERRY","02400","49.03258963327549","3.4321224502018968"
"02188","CHIGNY","02120","49.92909398181154","3.7727520044826885"
"02189","CHIVRES EN LAONNOIS","02350","49.62557037942203","3.857648612584579"
"02190","CHIVRES VAL","02880","49.404777533660834","3.437087249239982"
"02191","CHIVY LES ETOUVELLES","02000","49.53341946378472","3.5837610211342015"
"02192","CHOUY","02210","49.21537612009746","3.2432556541164033"
"02193","CIERGES","02130","49.165869864127714","3.602218847962553"
"02194","CILLY","02250","49.74725685731326","3.8420744333289587"
"02195","CIRY SALSOGNE","02220","49.36929977772413","3.46637742329712"
"02196","CLACY ET THIERRET","02000","49.55459350426288","3.5651264555738162"
"02197","CLAIRFONTAINE","02260","49.96897711290822","3.991879419822522"
"02198","CLAMECY","02880","49.42738201788259","3.365447293346149"
"02199","CLASTRES","02440","49.74909758375715","3.2279571365286843"
"02200","CLERMONT LES FERMES","02340","49.66015625725506","3.9447967424488697"
"02201","COEUVRES ET VALSERY","02600","49.323967071930156","3.1495957852372145"
"02203","COINCY","02210","49.1547884870169","3.4331431591059713"
"02204","COINGT","02360","49.79278543997239","4.095609274454048"
"02205","COLLIGIS CRANDELAIN","02860","49.46957818473812","3.6280144291992875"
"02206","COLONFAY","02120","49.85751585406427","3.7117280116489946"
"02207","COMMENCHON","02300","49.64151062064073","3.1488099776579164"
"02208","CONCEVREUX","02160","49.378146240031356","3.7827633418213527"
"02209","CONDE EN BRIE","02330","48.999854060008104","3.560221849227844"
"02210","CONDE SUR AISNE","02370","49.40141420521498","3.4684256717373825"
"02211","CONDE SUR SUIPPE","02190","49.41469677143982","3.944661297500059"
"02212","CONDREN","02700","49.633187269624315","3.2767223555869784"
"02213","CONNIGIS","02330","49.035733894723094","3.531984585408657"
"02214","CONTESCOURT","02680","49.792125603304214","3.2343010075767378"
"02215","CORBENY","02820","49.461293521467624","3.82558682675454"
"02216","CORCY","02600","49.2527618142872","3.195723590490899"
"02217","COUCY LE CHATEAU AUFFRIQUE","02380","49.51397318656471","3.317829297243804"
"02218","COUCY LES EPPES","02840","49.55606270139238","3.7810856020146244"
"02219","COUCY LA VILLE","02380","49.541390066183695","3.3412963528556556"
"02220","COULONGES COHAN","02130","49.19580739708992","3.623838528309324"
"02221","COUPRU","02310","49.030361285129295","3.274889773046506"
"02222","COURBES","02800","49.68037987295188","3.4567013367798554"
"02223","COURBOIN","02330","48.995562026937705","3.512701062456716"
"02224","COURCELLES SUR VESLE","02220","49.346411395365486","3.575964635652592"
"02225","COURCHAMPS","02810","49.11516922123255","3.2609762808072933"
"02226","COURMELLES","02200","49.34562877775426","3.299412419853188"
"02227","COURMONT","02130","49.14111175076098","3.5711544104085444"
"02228","COURTEMONT VARENNES","02850","49.07192416681174","3.5413619929779045"
"02229","COURTRIZY ET FUSSIGNY","02820","49.515222982247195","3.7952565774871028"
"02230","COUVRELLES","02220","49.332796500747264","3.485024355880838"
"02231","COUVRON ET AUMENCOURT","02270","49.64644253063753","3.5149729898522315"
"02232","COYOLLES","02600","49.21604385746159","3.020980550565843"
"02233","CRAMAILLE","02130","49.22690905949001","3.4554901933184485"
"02234","CRAONNE","02160","49.44909286849398","3.7946870175679273"
"02235","CRAONNELLE","02160","49.425096664260806","3.775493757273545"
"02236","CRECY AU MONT","02380","49.484593643105185","3.314121849372788"
"02237","CRECY SUR SERRE","02270","49.69301572858744","3.6187938905689574"
"02238","CREPY","02870","49.60889994812336","3.508808549055884"
"02239","CREZANCY","02650","49.040538134710914","3.5169302675063676"
"02240","CROIX FONSOMME","02110","49.93288366375069","3.393730490612689"
"02241","LA CROIX SUR OURCQ","02210","49.15892634662644","3.350172679822542"
"02242","CROUTTES SUR MARNE","02310","48.97747914783819","3.247039742662352"
"02243","CROUY","02880","49.40729576103958","3.3684016990613705"
"02244","CRUPILLY","02120","49.92994459654153","3.7555279767831697"
"02245","CUFFIES","02880","49.408586283008475","3.319670394321218"
"02246","CUGNY","02480","49.709748954396616","3.1518443303681263"
"02248","CUIRIEUX","02350","49.68346354841574","3.820586333995253"
"02249","CUIRY HOUSSE","02220","49.288562196649664","3.4902743753905376"
